Order_Item_ID,Order_ID,Shipping_Mode_ID,Order_Date,Shipping_Date,Days_Shipping_Actual,Days_Shipping_Scheduled,Delivery_Status,Late_Delivery_Risk,Shipping_Delay_Days
167442,66985,SHP-2,2017-09-04,2017-09-05,1,0,Late delivery,1,1
35047,14010,SHP-2,2015-07-24,2015-07-24,0,0,Shipping on time,0,0
168343,67354,SHP-2,2017-09-10,2017-09-10,0,0,Shipping on time,0,0
27045,10808,SHP-2,2015-06-07,2015-06-08,1,0,Late delivery,1,1
160338,64127,SHP-2,2017-07-25,2017-07-25,0,0,Shipping on time,0,0
160342,64127,SHP-2,2017-07-25,2017-07-25,0,0,Shipping on time,0,0
154794,61923,SHP-2,2017-06-22,2017-06-23,1,0,Late delivery,1,1
29390,11751,SHP-2,2015-06-21,2015-06-22,1,0,Late delivery,1,1
10816,4319,SHP-2,2015-03-05,2015-03-05,0,0,Shipping on time,0,0
129255,51730,SHP-2,2017-01-25,2017-01-25,0,0,Shipping on time,0,0
135741,54289,SHP-2,2017-03-03,2017-03-03,0,0,Shipping on time,0,0
10822,4321,SHP-2,2015-03-05,2015-03-05,0,0,Shipping on time,0,0
144111,57612,SHP-2,2017-04-20,2017-04-21,1,0,Late delivery,1,1
10814,4319,SHP-2,2015-03-05,2015-03-05,0,0,Shipping on time,0,0
6074,2431,SHP-2,2015-02-05,2015-02-05,0,0,Shipping on time,0,0
132736,53112,SHP-2,2017-02-14,2017-02-14,0,0,Shipping on time,0,0
135743,54289,SHP-2,2017-03-03,2017-03-03,0,0,Shipping on time,0,0
129254,51730,SHP-2,2017-01-25,2017-01-25,0,0,Shipping on time,0,0
129745,51929,SHP-2,2017-01-28,2017-01-28,0,0,Shipping on time,0,0
132499,53015,SHP-2,2017-02-12,2017-02-13,1,0,Late delivery,1,1
11907,4753,SHP-2,2015-03-11,2015-03-11,0,0,Shipping on time,0,0
7192,2870,SHP-2,2015-02-11,2015-02-12,1,0,Late delivery,1,1
18369,7329,SHP-2,2015-04-17,2015-04-18,1,0,Late delivery,1,1
10390,4163,SHP-2,2015-03-02,2015-03-03,1,0,Late delivery,1,1
147781,59036,SHP-2,2017-05-11,2017-05-12,1,0,Late delivery,1,1
147782,59036,SHP-2,2017-05-11,2017-05-12,1,0,Late delivery,1,1
72692,29054,SHP-2,2016-02-29,2016-02-29,0,0,Shipping on time,0,0
76072,30428,SHP-2,2016-03-20,2016-03-20,0,0,Shipping on time,0,0
53235,21286,SHP-2,2015-11-07,2015-11-08,1,0,Late delivery,1,1
63697,25429,SHP-2,2016-01-07,2016-01-07,0,0,Shipping on time,0,0
63078,25166,SHP-2,2016-01-03,2016-01-03,0,0,Shipping on time,0,0
53220,21278,SHP-2,2015-11-07,2015-11-08,1,0,Late delivery,1,1
66521,26569,SHP-2,2016-01-23,2016-01-24,1,0,Late delivery,1,1
68229,27234,SHP-2,2016-02-02,2016-02-03,1,0,Late delivery,1,1
52948,21171,SHP-2,2015-11-06,2015-11-06,0,0,Shipping on time,0,0
124263,49712,SHP-2,2016-12-26,2016-12-27,1,0,Late delivery,1,1
66525,26569,SHP-2,2016-01-23,2016-01-24,1,0,Late delivery,1,1
127562,51039,SHP-2,2017-01-15,2017-01-15,0,0,Shipping on time,0,0
57109,22816,SHP-2,2015-11-30,2015-11-30,0,0,Shipping on time,0,0
66531,26571,SHP-2,2016-01-23,2016-01-24,1,0,Late delivery,1,1
104679,41933,SHP-2,2016-09-04,2016-09-04,0,0,Shipping on time,0,0
110068,44061,SHP-2,2016-10-05,2016-10-05,0,0,Shipping on time,0,0
110067,44061,SHP-2,2016-10-05,2016-10-05,0,0,Shipping on time,0,0
88486,35423,SHP-2,2016-06-01,2016-06-01,0,0,Shipping on time,0,0
93021,37262,SHP-2,2016-06-27,2016-06-28,1,0,Late delivery,1,1
89931,36022,SHP-2,2016-06-09,2016-06-10,1,0,Late delivery,1,1
95480,38249,SHP-2,2016-07-12,2016-07-12,0,0,Shipping on time,0,0
88785,35551,SHP-2,2016-06-02,2016-06-03,1,0,Late delivery,1,1
120739,48276,SHP-3,2016-12-05,2016-12-07,2,2,Shipping on time,0,0
116791,46707,SHP-3,2016-11-12,2016-11-15,3,2,Late delivery,1,1
120103,48032,SHP-3,2016-12-02,2016-12-05,3,2,Late delivery,1,1
117896,47170,SHP-3,2016-11-19,2016-11-25,6,2,Late delivery,1,4
123535,49421,SHP-3,2016-12-22,2016-12-24,2,2,Shipping on time,0,0
106274,42570,SHP-3,2016-09-13,2016-09-19,6,2,Late delivery,1,4
121868,48731,SHP-3,2016-12-12,2016-12-14,2,2,Shipping on time,0,0
126859,50762,SHP-3,2017-01-10,2017-01-13,3,2,Late delivery,1,1
126997,50813,SHP-3,2017-01-11,2017-01-15,4,2,Late delivery,1,2
124118,49651,SHP-3,2016-12-25,2016-12-27,2,2,Shipping on time,0,0
124021,49620,SHP-3,2016-12-25,2016-12-31,6,2,Late delivery,1,4
114431,45778,SHP-3,2016-10-30,2016-11-03,4,2,Late delivery,1,2
106339,42602,SHP-3,2016-09-13,2016-09-16,3,2,Late delivery,1,1
122124,48832,SHP-3,2016-12-13,2016-12-16,3,2,Late delivery,1,1
117895,47170,SHP-3,2016-11-19,2016-11-25,6,2,Late delivery,1,4
112136,44894,SHP-3,2016-10-17,2016-10-22,5,2,Late delivery,1,3
124557,49824,SHP-3,2016-12-28,2017-01-02,5,2,Late delivery,1,3
112347,44988,SHP-3,2016-10-18,2016-10-22,4,2,Late delivery,1,2
112647,45108,SHP-3,2016-10-20,2016-10-24,4,2,Late delivery,1,2
116492,46605,SHP-3,2016-11-11,2016-11-17,6,2,Late delivery,1,4
124022,49620,SHP-3,2016-12-25,2016-12-31,6,2,Late delivery,1,4
112644,45108,SHP-3,2016-10-20,2016-10-24,4,2,Late delivery,1,2
116489,46605,SHP-3,2016-11-11,2016-11-17,6,2,Late delivery,1,4
103564,41491,SHP-3,2016-08-28,2016-08-30,2,2,Shipping on time,0,0
103562,41491,SHP-3,2016-08-28,2016-08-30,2,2,Shipping on time,0,0
126089,50462,SHP-3,2017-01-06,2017-01-09,3,2,Late delivery,1,1
127019,50826,SHP-3,2017-01-11,2017-01-13,2,2,Shipping on time,0,0
105801,42371,SHP-3,2016-09-10,2016-09-12,2,2,Shipping on time,0,0
126088,50462,SHP-3,2017-01-06,2017-01-09,3,2,Late delivery,1,1
103079,41292,SHP-3,2016-08-25,2016-08-28,3,2,Late delivery,1,1
105799,42371,SHP-3,2016-09-10,2016-09-12,2,2,Shipping on time,0,0
121894,48740,SHP-3,2016-12-12,2016-12-18,6,2,Late delivery,1,4
122058,48805,SHP-3,2016-12-13,2016-12-19,6,2,Late delivery,1,4
123536,49421,SHP-3,2016-12-22,2016-12-24,2,2,Shipping on time,0,0
121892,48740,SHP-3,2016-12-12,2016-12-18,6,2,Late delivery,1,4
112646,45108,SHP-3,2016-10-20,2016-10-24,4,2,Late delivery,1,2
112346,44988,SHP-3,2016-10-18,2016-10-22,4,2,Late delivery,1,2
121896,48740,SHP-3,2016-12-12,2016-12-18,6,2,Late delivery,1,4
121893,48740,SHP-3,2016-12-12,2016-12-18,6,2,Late delivery,1,4
112645,45108,SHP-3,2016-10-20,2016-10-24,4,2,Late delivery,1,2
114125,45661,SHP-3,2016-10-28,2016-10-30,2,2,Shipping on time,0,0
124119,49651,SHP-3,2016-12-25,2016-12-27,2,2,Shipping on time,0,0
103566,41491,SHP-3,2016-08-28,2016-08-30,2,2,Shipping on time,0,0
127020,50826,SHP-3,2017-01-11,2017-01-13,2,2,Shipping on time,0,0
121895,48740,SHP-3,2016-12-12,2016-12-18,6,2,Late delivery,1,4
126996,50813,SHP-3,2017-01-11,2017-01-15,4,2,Late delivery,1,2
122125,48832,SHP-3,2016-12-13,2016-12-16,3,2,Late delivery,1,1
121871,48731,SHP-3,2016-12-12,2016-12-14,2,2,Shipping on time,0,0
124115,49651,SHP-3,2016-12-25,2016-12-27,2,2,Shipping on time,0,0
106338,42602,SHP-3,2016-09-13,2016-09-16,3,2,Late delivery,1,1
124018,49617,SHP-3,2016-12-25,2016-12-28,3,2,Late delivery,1,1
114430,45778,SHP-3,2016-10-30,2016-11-03,4,2,Late delivery,1,2
112648,45108,SHP-3,2016-10-20,2016-10-24,4,2,Late delivery,1,2
117894,47170,SHP-3,2016-11-19,2016-11-25,6,2,Late delivery,1,4
120738,48276,SHP-3,2016-12-05,2016-12-07,2,2,Shipping on time,0,0
112367,44999,SHP-3,2016-10-18,2016-10-23,5,2,Late delivery,1,3
119662,47857,SHP-3,2016-11-29,2016-12-02,3,2,Late delivery,1,1
110241,44146,SHP-3,2016-10-06,2016-10-08,2,2,Shipping on time,0,0
119458,47772,SHP-3,2016-11-28,2016-12-01,3,2,Late delivery,1,1
108290,43347,SHP-3,2016-09-24,2016-09-27,3,2,Late delivery,1,1
119457,47772,SHP-3,2016-11-28,2016-12-01,3,2,Late delivery,1,1
108291,43347,SHP-3,2016-09-24,2016-09-27,3,2,Late delivery,1,1
172871,69556,SHP-3,2017-10-12,2017-10-14,2,2,Shipping on time,0,0
172924,69609,SHP-3,2017-10-13,2017-10-18,5,2,Late delivery,1,3
172798,69483,SHP-3,2017-10-11,2017-10-15,4,2,Late delivery,1,2
172923,69608,SHP-3,2017-10-13,2017-10-17,4,2,Late delivery,1,2
174384,71069,SHP-3,2017-11-03,2017-11-08,5,2,Late delivery,1,3
174117,70802,SHP-3,2017-10-30,2017-11-02,3,2,Late delivery,1,1
174255,70940,SHP-3,2017-11-01,2017-11-07,6,2,Late delivery,1,4
172737,69422,SHP-3,2017-10-10,2017-10-13,3,2,Late delivery,1,1
173860,70545,SHP-3,2017-10-26,2017-11-01,6,2,Late delivery,1,4
172750,69435,SHP-3,2017-10-10,2017-10-16,6,2,Late delivery,1,4
172732,69417,SHP-3,2017-10-10,2017-10-13,3,2,Late delivery,1,1
165478,66198,SHP-3,2017-08-24,2017-08-28,4,2,Late delivery,1,2
168919,67565,SHP-3,2017-09-13,2017-09-19,6,2,Late delivery,1,4
168916,67565,SHP-3,2017-09-13,2017-09-19,6,2,Late delivery,1,4
157083,62825,SHP-3,2017-07-06,2017-07-12,6,2,Late delivery,1,4
162834,65153,SHP-3,2017-08-09,2017-08-13,4,2,Late delivery,1,2
160161,64056,SHP-3,2017-07-24,2017-07-26,2,2,Shipping on time,0,0
170213,68083,SHP-3,2017-09-20,2017-09-24,4,2,Late delivery,1,2
172060,68821,SHP-3,2017-10-01,2017-10-03,2,2,Shipping on time,0,0
41333,16552,SHP-3,2015-08-30,2015-09-02,3,2,Late delivery,1,1
41332,16552,SHP-3,2015-08-30,2015-09-02,3,2,Late delivery,1,1
46132,18453,SHP-3,2015-09-27,2015-10-01,4,2,Late delivery,1,2
112190,44923,SHP-3,2016-10-17,2016-10-21,4,2,Late delivery,1,2
28254,11298,SHP-3,2015-06-14,2015-06-18,4,2,Late delivery,1,2
111494,44651,SHP-3,2016-10-13,2016-10-15,2,2,Shipping on time,0,0
171209,68472,SHP-3,2017-09-26,2017-09-29,3,2,Late delivery,1,1
154210,61680,SHP-3,2017-06-19,2017-06-25,6,2,Late delivery,1,4
28928,11569,SHP-3,2015-06-18,2015-06-23,5,2,Late delivery,1,3
37694,15062,SHP-3,2015-08-08,2015-08-11,3,2,Late delivery,1,1
156774,62706,SHP-3,2017-07-04,2017-07-06,2,2,Shipping on time,0,0
25797,10305,SHP-3,2015-05-31,2015-06-06,6,2,Late delivery,1,4
169459,67776,SHP-3,2017-09-16,2017-09-18,2,2,Shipping on time,0,0
128005,51225,SHP-3,2017-01-17,2017-01-23,6,2,Late delivery,1,4
36359,14538,SHP-3,2015-08-01,2015-08-05,4,2,Late delivery,1,2
25786,10298,SHP-3,2015-05-31,2015-06-04,4,2,Late delivery,1,2
173370,70055,SHP-3,2017-10-19,2017-10-25,6,2,Late delivery,1,4
42118,16857,SHP-3,2015-09-04,2015-09-07,3,2,Late delivery,1,1
169457,67776,SHP-3,2017-09-16,2017-09-18,2,2,Shipping on time,0,0
110941,44434,SHP-3,2016-10-10,2016-10-15,5,2,Late delivery,1,3
128004,51225,SHP-3,2017-01-17,2017-01-23,6,2,Late delivery,1,4
160900,64363,SHP-3,2017-07-28,2017-08-01,4,2,Late delivery,1,2
174549,71234,SHP-3,2017-11-05,2017-11-10,5,2,Late delivery,1,3
165936,66380,SHP-3,2017-08-26,2017-09-01,6,2,Late delivery,1,4
171513,68604,SHP-3,2017-09-28,2017-10-03,5,2,Late delivery,1,3
157012,62799,SHP-3,2017-07-05,2017-07-10,5,2,Late delivery,1,3
116354,46544,SHP-3,2016-11-10,2016-11-15,5,2,Late delivery,1,3
105568,42283,SHP-3,2016-09-09,2016-09-13,4,2,Late delivery,1,2
156279,62534,SHP-3,2017-07-01,2017-07-06,5,2,Late delivery,1,3
173530,70215,SHP-3,2017-10-21,2017-10-27,6,2,Late delivery,1,4
43686,17476,SHP-3,2015-09-13,2015-09-15,2,2,Shipping on time,0,0
174548,71233,SHP-3,2017-11-05,2017-11-09,4,2,Late delivery,1,2
159213,63691,SHP-3,2017-07-18,2017-07-20,2,2,Shipping on time,0,0
166902,66775,SHP-3,2017-09-01,2017-09-07,6,2,Late delivery,1,4
161722,64698,SHP-3,2017-08-02,2017-08-06,4,2,Late delivery,1,2
42563,17022,SHP-3,2015-09-06,2015-09-09,3,2,Late delivery,1,1
37404,14936,SHP-3,2015-08-07,2015-08-09,2,2,Shipping on time,0,0
156281,62534,SHP-3,2017-07-01,2017-07-06,5,2,Late delivery,1,3
46423,18572,SHP-3,2015-09-29,2015-10-02,3,2,Late delivery,1,1
39603,15844,SHP-3,2015-08-20,2015-08-25,5,2,Late delivery,1,3
26952,10769,SHP-3,2015-06-07,2015-06-12,5,2,Late delivery,1,3
165920,66374,SHP-3,2017-08-26,2017-08-31,5,2,Late delivery,1,3
46909,18761,SHP-3,2015-10-01,2015-10-03,2,2,Shipping on time,0,0
172519,69204,SHP-3,2017-10-07,2017-10-12,5,2,Late delivery,1,3
37403,14936,SHP-3,2015-08-07,2015-08-09,2,2,Shipping on time,0,0
39219,15683,SHP-3,2015-08-17,2015-08-21,4,2,Late delivery,1,2
124496,49799,SHP-3,2016-12-27,2017-01-01,5,2,Late delivery,1,3
44971,17998,SHP-3,2015-09-20,2015-09-24,4,2,Late delivery,1,2
37646,15036,SHP-3,2015-08-08,2015-08-10,2,2,Shipping on time,0,0
157486,62975,SHP-3,2017-07-08,2017-07-14,6,2,Late delivery,1,4
34803,13902,SHP-3,2015-07-22,2015-07-25,3,2,Late delivery,1,1
29761,11908,SHP-3,2015-06-23,2015-06-27,4,2,Late delivery,1,2
167095,66848,SHP-3,2017-09-02,2017-09-06,4,2,Late delivery,1,2
124487,49797,SHP-3,2016-12-27,2016-12-30,3,2,Late delivery,1,1
40898,16381,SHP-3,2015-08-28,2015-08-30,2,2,Shipping on time,0,0
48291,19316,SHP-3,2015-10-09,2015-10-11,2,2,Shipping on time,0,0
44970,17998,SHP-3,2015-09-20,2015-09-24,4,2,Late delivery,1,2
157644,63052,SHP-3,2017-07-09,2017-07-12,3,2,Late delivery,1,1
171479,68589,SHP-3,2017-09-28,2017-10-03,5,2,Late delivery,1,3
37645,15036,SHP-3,2015-08-08,2015-08-10,2,2,Shipping on time,0,0
157485,62975,SHP-3,2017-07-08,2017-07-14,6,2,Late delivery,1,4
39773,15921,SHP-3,2015-08-21,2015-08-23,2,2,Shipping on time,0,0
29760,11908,SHP-3,2015-06-23,2015-06-27,4,2,Late delivery,1,2
124485,49797,SHP-3,2016-12-27,2016-12-30,3,2,Late delivery,1,1
169295,67714,SHP-3,2017-09-15,2017-09-20,5,2,Late delivery,1,3
34397,13733,SHP-3,2015-07-20,2015-07-24,4,2,Late delivery,1,2
158826,63537,SHP-3,2017-07-16,2017-07-19,3,2,Late delivery,1,1
37855,15133,SHP-3,2015-08-09,2015-08-13,4,2,Late delivery,1,2
173579,70264,SHP-3,2017-10-22,2017-10-27,5,2,Late delivery,1,3
164558,65849,SHP-3,2017-08-19,2017-08-24,5,2,Late delivery,1,3
29758,11908,SHP-3,2015-06-23,2015-06-27,4,2,Late delivery,1,2
49087,19635,SHP-3,2015-10-14,2015-10-20,6,2,Late delivery,1,4
155737,62292,SHP-3,2017-06-28,2017-07-01,3,2,Late delivery,1,1
50682,20293,SHP-3,2015-10-24,2015-10-28,4,2,Late delivery,1,2
40708,16304,SHP-3,2015-08-26,2015-08-31,5,2,Late delivery,1,3
167073,66839,SHP-3,2017-09-02,2017-09-07,5,2,Late delivery,1,3
112122,44887,SHP-3,2016-10-17,2016-10-20,3,2,Late delivery,1,1
124856,49943,SHP-3,2016-12-30,2017-01-03,4,2,Late delivery,1,2
46578,18638,SHP-3,2015-09-30,2015-10-04,4,2,Late delivery,1,2
45968,18391,SHP-3,2015-09-26,2015-09-28,2,2,Shipping on time,0,0
116864,46742,SHP-3,2016-11-13,2016-11-16,3,2,Late delivery,1,1
124855,49943,SHP-3,2016-12-30,2017-01-03,4,2,Late delivery,1,2
162066,64839,SHP-3,2017-08-04,2017-08-09,5,2,Late delivery,1,3
38826,15535,SHP-3,2015-08-15,2015-08-21,6,2,Late delivery,1,4
157312,62913,SHP-3,2017-07-07,2017-07-11,4,2,Late delivery,1,2
163838,65553,SHP-3,2017-08-14,2017-08-18,4,2,Late delivery,1,2
46576,18638,SHP-3,2015-09-30,2015-10-04,4,2,Late delivery,1,2
158274,63302,SHP-3,2017-07-13,2017-07-16,3,2,Late delivery,1,1
38138,15248,SHP-3,2015-08-11,2015-08-15,4,2,Late delivery,1,2
37677,15051,SHP-3,2015-08-08,2015-08-10,2,2,Shipping on time,0,0
38137,15248,SHP-3,2015-08-11,2015-08-15,4,2,Late delivery,1,2
28251,11297,SHP-3,2015-06-14,2015-06-17,3,2,Late delivery,1,1
124715,49879,SHP-3,2016-12-29,2017-01-03,5,2,Late delivery,1,3
42562,17022,SHP-3,2015-09-06,2015-09-09,3,2,Late delivery,1,1
38293,15313,SHP-3,2015-08-12,2015-08-16,4,2,Late delivery,1,2
25968,10370,SHP-3,2015-06-01,2015-06-07,6,2,Late delivery,1,4
160101,64035,SHP-3,2017-07-23,2017-07-29,6,2,Late delivery,1,4
35449,14162,SHP-3,2015-07-26,2015-07-29,3,2,Late delivery,1,1
39423,15770,SHP-3,2015-08-19,2015-08-25,6,2,Late delivery,1,4
31337,12523,SHP-3,2015-07-02,2015-07-06,4,2,Late delivery,1,2
25967,10370,SHP-3,2015-06-01,2015-06-07,6,2,Late delivery,1,4
35445,14162,SHP-3,2015-07-26,2015-07-29,3,2,Late delivery,1,1
117972,47198,SHP-3,2016-11-19,2016-11-23,4,2,Late delivery,1,2
31468,12572,SHP-3,2015-07-03,2015-07-06,3,2,Late delivery,1,1
31335,12523,SHP-3,2015-07-02,2015-07-06,4,2,Late delivery,1,2
169835,67938,SHP-3,2017-09-18,2017-09-22,4,2,Late delivery,1,2
37165,14842,SHP-3,2015-08-05,2015-08-08,3,2,Late delivery,1,1
160368,64135,SHP-3,2017-07-25,2017-07-31,6,2,Late delivery,1,4
173444,70129,SHP-3,2017-10-20,2017-10-25,5,2,Late delivery,1,3
50684,20293,SHP-3,2015-10-24,2015-10-28,4,2,Late delivery,1,2
162835,65153,SHP-3,2017-08-09,2017-08-13,4,2,Late delivery,1,2
25798,10305,SHP-3,2015-05-31,2015-06-06,6,2,Late delivery,1,4
172059,68821,SHP-3,2017-10-01,2017-10-03,2,2,Shipping on time,0,0
28230,11290,SHP-3,2015-06-14,2015-06-20,6,2,Late delivery,1,4
39204,15678,SHP-3,2015-08-17,2015-08-21,4,2,Late delivery,1,2
115118,46054,SHP-3,2016-11-03,2016-11-08,5,2,Late delivery,1,3
157645,63052,SHP-3,2017-07-09,2017-07-12,3,2,Late delivery,1,1
28930,11569,SHP-3,2015-06-18,2015-06-23,5,2,Late delivery,1,3
36625,14643,SHP-3,2015-08-02,2015-08-06,4,2,Late delivery,1,2
31629,12633,SHP-3,2015-07-04,2015-07-08,4,2,Late delivery,1,2
116352,46544,SHP-3,2016-11-10,2016-11-15,5,2,Late delivery,1,3
46880,18747,SHP-3,2015-10-01,2015-10-04,3,2,Late delivery,1,1
31601,12622,SHP-3,2015-07-04,2015-07-07,3,2,Late delivery,1,1
115117,46054,SHP-3,2016-11-03,2016-11-08,5,2,Late delivery,1,3
166260,66513,SHP-3,2017-08-28,2017-09-01,4,2,Late delivery,1,2
28139,11259,SHP-3,2015-06-14,2015-06-19,5,2,Late delivery,1,3
159937,63971,SHP-3,2017-07-22,2017-07-24,2,2,Shipping on time,0,0
37259,14879,SHP-3,2015-08-06,2015-08-11,5,2,Late delivery,1,3
38265,15303,SHP-3,2015-08-12,2015-08-16,4,2,Late delivery,1,2
43028,17203,SHP-3,2015-09-09,2015-09-13,4,2,Late delivery,1,2
119160,47656,SHP-3,2016-11-26,2016-11-28,2,2,Shipping on time,0,0
46577,18638,SHP-3,2015-09-30,2015-10-04,4,2,Late delivery,1,2
164920,65992,SHP-3,2017-08-21,2017-08-24,3,2,Late delivery,1,1
116867,46742,SHP-3,2016-11-13,2016-11-16,3,2,Late delivery,1,1
32860,13137,SHP-3,2015-07-11,2015-07-14,3,2,Late delivery,1,1
123647,49470,SHP-3,2016-12-23,2016-12-29,6,2,Late delivery,1,4
39425,15770,SHP-3,2015-08-19,2015-08-25,6,2,Late delivery,1,4
41304,16538,SHP-3,2015-08-30,2015-09-03,4,2,Late delivery,1,2
157577,63021,SHP-3,2017-07-08,2017-07-10,2,2,Shipping on time,0,0
41303,16538,SHP-3,2015-08-30,2015-09-03,4,2,Late delivery,1,2
39206,15678,SHP-3,2015-08-17,2015-08-21,4,2,Late delivery,1,2
171512,68604,SHP-3,2017-09-28,2017-10-03,5,2,Late delivery,1,3
159732,63898,SHP-3,2017-07-21,2017-07-25,4,2,Late delivery,1,2
116865,46742,SHP-3,2016-11-13,2016-11-16,3,2,Late delivery,1,1
46352,18540,SHP-3,2015-09-28,2015-10-04,6,2,Late delivery,1,4
37401,14936,SHP-3,2015-08-07,2015-08-09,2,2,Shipping on time,0,0
38827,15535,SHP-3,2015-08-15,2015-08-21,6,2,Late delivery,1,4
35447,14162,SHP-3,2015-07-26,2015-07-29,3,2,Late delivery,1,1
30621,12259,SHP-3,2015-06-28,2015-07-03,5,2,Late delivery,1,3
161721,64698,SHP-3,2017-08-02,2017-08-06,4,2,Late delivery,1,2
124494,49799,SHP-3,2016-12-27,2017-01-01,5,2,Late delivery,1,3
108002,43231,SHP-3,2016-09-23,2016-09-25,2,2,Shipping on time,0,0
161720,64698,SHP-3,2017-08-02,2017-08-06,4,2,Late delivery,1,2
32043,12814,SHP-3,2015-07-07,2015-07-12,5,2,Late delivery,1,3
36628,14643,SHP-3,2015-08-02,2015-08-06,4,2,Late delivery,1,2
124493,49799,SHP-3,2016-12-27,2017-01-01,5,2,Late delivery,1,3
48290,19316,SHP-3,2015-10-09,2015-10-11,2,2,Shipping on time,0,0
38294,15313,SHP-3,2015-08-12,2015-08-16,4,2,Late delivery,1,2
164244,65720,SHP-3,2017-08-17,2017-08-23,6,2,Late delivery,1,4
29275,11706,SHP-3,2015-06-20,2015-06-22,2,2,Shipping on time,0,0
31600,12622,SHP-3,2015-07-04,2015-07-07,3,2,Late delivery,1,1
45972,18394,SHP-3,2015-09-26,2015-10-01,5,2,Late delivery,1,3
29274,11706,SHP-3,2015-06-20,2015-06-22,2,2,Shipping on time,0,0
31907,12751,SHP-3,2015-07-06,2015-07-08,2,2,Shipping on time,0,0
37402,14936,SHP-3,2015-08-07,2015-08-09,2,2,Shipping on time,0,0
31602,12622,SHP-3,2015-07-04,2015-07-07,3,2,Late delivery,1,1
49090,19635,SHP-3,2015-10-14,2015-10-20,6,2,Late delivery,1,4
48969,19587,SHP-3,2015-10-13,2015-10-16,3,2,Late delivery,1,1
105281,42160,SHP-3,2016-09-07,2016-09-13,6,2,Late delivery,1,4
25785,10298,SHP-3,2015-05-31,2015-06-04,4,2,Late delivery,1,2
45268,18115,SHP-3,2015-09-22,2015-09-28,6,2,Late delivery,1,4
32731,13085,SHP-3,2015-07-10,2015-07-16,6,2,Late delivery,1,4
49088,19635,SHP-3,2015-10-14,2015-10-20,6,2,Late delivery,1,4
28493,11394,SHP-3,2015-06-16,2015-06-21,5,2,Late delivery,1,3
48967,19587,SHP-3,2015-10-13,2015-10-16,3,2,Late delivery,1,1
35448,14162,SHP-3,2015-07-26,2015-07-29,3,2,Late delivery,1,1
32729,13085,SHP-3,2015-07-10,2015-07-16,6,2,Late delivery,1,4
28140,11259,SHP-3,2015-06-14,2015-06-19,5,2,Late delivery,1,3
169833,67938,SHP-3,2017-09-18,2017-09-22,4,2,Late delivery,1,2
46911,18761,SHP-3,2015-10-01,2015-10-03,2,2,Shipping on time,0,0
48966,19587,SHP-3,2015-10-13,2015-10-16,3,2,Late delivery,1,1
39492,15798,SHP-3,2015-08-19,2015-08-23,4,2,Late delivery,1,2
31466,12572,SHP-3,2015-07-03,2015-07-06,3,2,Late delivery,1,1
39220,15683,SHP-3,2015-08-17,2015-08-21,4,2,Late delivery,1,2
34574,13802,SHP-3,2015-07-21,2015-07-24,3,2,Late delivery,1,1
169360,67741,SHP-3,2017-09-15,2017-09-17,2,2,Shipping on time,0,0
167093,66848,SHP-3,2017-09-02,2017-09-06,4,2,Late delivery,1,2
110940,44434,SHP-3,2016-10-10,2016-10-15,5,2,Late delivery,1,3
160171,64060,SHP-3,2017-07-24,2017-07-30,6,2,Late delivery,1,4
34575,13802,SHP-3,2015-07-21,2015-07-24,3,2,Late delivery,1,1
164586,65860,SHP-3,2017-08-19,2017-08-25,6,2,Late delivery,1,4
169359,67741,SHP-3,2017-09-15,2017-09-17,2,2,Shipping on time,0,0
162779,65137,SHP-3,2017-08-08,2017-08-11,3,2,Late delivery,1,1
35036,14004,SHP-3,2015-07-24,2015-07-29,5,2,Late delivery,1,3
34396,13733,SHP-3,2015-07-20,2015-07-24,4,2,Late delivery,1,2
164585,65860,SHP-3,2017-08-19,2017-08-25,6,2,Late delivery,1,4
162777,65137,SHP-3,2017-08-08,2017-08-11,3,2,Late delivery,1,1
34395,13733,SHP-3,2015-07-20,2015-07-24,4,2,Late delivery,1,2
35035,14004,SHP-3,2015-07-24,2015-07-29,5,2,Late delivery,1,3
39203,15678,SHP-3,2015-08-17,2015-08-21,4,2,Late delivery,1,2
112191,44923,SHP-3,2016-10-17,2016-10-21,4,2,Late delivery,1,2
34393,13733,SHP-3,2015-07-20,2015-07-24,4,2,Late delivery,1,2
171511,68604,SHP-3,2017-09-28,2017-10-03,5,2,Late delivery,1,3
43687,17476,SHP-3,2015-09-13,2015-09-15,2,2,Shipping on time,0,0
37678,15051,SHP-3,2015-08-08,2015-08-10,2,2,Shipping on time,0,0
28231,11290,SHP-3,2015-06-14,2015-06-20,6,2,Late delivery,1,4
160366,64135,SHP-3,2017-07-25,2017-07-31,6,2,Late delivery,1,4
46571,18636,SHP-3,2015-09-30,2015-10-02,2,2,Shipping on time,0,0
26951,10769,SHP-3,2015-06-07,2015-06-12,5,2,Late delivery,1,3
28808,11516,SHP-3,2015-06-18,2015-06-20,2,2,Shipping on time,0,0
161281,64523,SHP-3,2017-07-30,2017-08-03,4,2,Late delivery,1,2
47705,19085,SHP-3,2015-10-06,2015-10-12,6,2,Late delivery,1,4
31672,12658,SHP-3,2015-07-04,2015-07-08,4,2,Late delivery,1,2
37675,15051,SHP-3,2015-08-08,2015-08-10,2,2,Shipping on time,0,0
46569,18636,SHP-3,2015-09-30,2015-10-02,2,2,Shipping on time,0,0
38828,15535,SHP-3,2015-08-15,2015-08-21,6,2,Late delivery,1,4
